Video_Id,Title,Published_date,Views,Likes,Favorite,Comments,Playlist_id,Inserted_date
dN49oTpXp3M,முரசு கொட்டும் தெருக்கூத்து (பாகம் 4- கூத்து),2021-02-07,108,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
v5E-fmv_5u0,முரசு கொட்டும் தெருக்கூத்து (பாகம் 3-தேசிய ஒருங்கிணைப்பு),2021-01-31,92,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
G3ed-UFuk9M,"முரசு கொட்டும் தெருக்கூத்து-பாகம் 2: சிங்கப்பூரில் தமிழ், தமிழர்கள்",2021-01-24,148,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Y4xHR6auAPY,சிங்கப்பூருக்கான இந்தியத் தூதர் திரு பெரியசாமி குமரனுடனான பிரத்தியேக நேர்காணல்-பாகம் 2,2021-01-19,62,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
jLRYFehNUzs,சிங்கப்பூருக்கான இந்தியத் தூதராக திரு பெரியசாமி குமரன் - ஒரு நேர்காணல் பாகம் 2,2021-01-16,30,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
SKALEKE66vU,முரசு கொட்டும் தெருக்கூத்து - பாகம் 1,2021-01-14,288,9,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
es4W-MacE5Q,சிங்கப்பூருக்கான இந்தியத் தூதராக திரு பெரியசாமி குமரன் - ஒரு நேர்காணல் பாகம் 1.,2021-01-10,631,18,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
6IldKpSb3Ac,சிங்கப்பூர் 3ஆம் கட்ட தளர்வு,2020-12-28,90,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
zFeogo4Nhks,உடல் எடை ஒரு தடையல்ல,2020-12-08,38,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
87-HJm7YKik,தமிழ் சொல்லிசை கலைஞர் யங் ராஜாவுடன் ஒரு நேர்காணல் 👑 🎶,2020-12-07,43,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Yae6bp5RR68,தமிழ் சொல்லிசை கலைஞர் யங் ராஜாவுடன் ஒரு நேர்காணல் 👑 🎶,2020-12-06,69,3,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
lR3fTokGJcs,தமிழ் முரசின் இளம் வர்த்தகர் உலகம்: 5,2020-11-27,38,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
VD-deNMRSFQ,தமிழ் முரசின் இளம் வர்த்தகர் உலகம்: 4,2020-11-09,57,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
nehUc408qg0,தமிழ் முரசின் இளம் வர்த்தகர் உலகம் - 3,2020-11-01,55,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZN6y3U3fV9A,தமிழ் முரசின் இளம் வர்த்தகர் உலகம் - 2,2020-10-27,81,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
3-Ye14WnKkc,தமிழ் முரசின் இளம் வர்த்தகர் உலகம் - 1,2020-10-19,107,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
0NMegR8bLZk,தமிழ் முரசு நாளிதழின் 85ஆவது நிறைவுக்கு வாழ்த்து கூறும் இயக்குநர் கே பாக்யராஜ்,2020-07-07,199,7,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
_LP7nmNuE9M,தமிழ் முரசு - 85,2020-07-01,298699,15,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
n_isUOfw514,புத்துணர்ச்சியுடன் ஆலயம் திரும்பும் பக்தர்கள்,2020-06-28,466,9,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
PJRTC2Igx5E,கொவிட்-19: பிரதமர் உரை (21/04/20) (தமிழாக்கம்),2020-04-23,1233,29,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
6z-Oz9BPe8A,பிரதமர் லீ சியன் லூங்கின் காணொளி உரையின் தமிழாக்கம்.,2020-04-11,6462,174,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
k1gyVyvoytE,வெளிநாட்டு ஊழியர்களுக்கு கோரிக்கை வைக்கும் உள்ளூர் பிரபலம் வடிவழகன்,2020-04-10,478,18,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
f5kJ9k8Cins,வெறிச்சோடிப் போனது லிட்டில் இந்தியா,2020-04-07,738,12,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
iKPxy57752Q,Veteran Zookeeper Kumar Pillai,2020-03-29,324,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
4lfgf40kwrg,LEO Dormitory handling COVID-19,2020-03-29,886,15,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
KzpX8IsSjWc,"Recipient of the Public Spiritedness Award, Logasraja Naduraja",2020-03-16,187,7,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
jNjo_yMjmnc,சமூகத் தொண்டராக செயலாற்றும் மாதவன்,2020-02-23,73,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
BeNnHpEPViI,New_Year_Celebration Video 2020 01 02 at 3 22 41 PM,2020-01-02,384,6,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
QkqLd2h7MGc,Sri Layan Sithi Vinayagar Consecration Ceremony 2019,2019-12-19,302,7,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
fCV5f88oFAA,'Pongalo pongal' song release in Singapore X Tamil Murasu interview,2019-12-16,92939,586,0,58.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
gw2tTwepG-0,Exclusive Interview with the PropNex CEO and his Dad.,2019-11-23,135,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
g7NtvfR8ZqY,Interview with Don-Key Tamil film cast,2019-11-19,364,6,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
7ui5Hc6iStI,tamilmurasu.com.sg Video (தமிழ்),2019-10-24,222660,16,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
LbkskX8PqUE,tamilmurasu.com.sg Video (English),2019-10-24,85822,12,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
uYz2V9KHU84,Deepavali @ Little India 2019 Pt 2: Tekka Market,2019-10-21,183,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
hNZigj7QsEY,Deepavali @ Little India 2019 Pt 1: Campbell Lane Bazaar,2019-10-21,92,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
I99QxqQv8QU,Yung Raja Interview - Part 2,2019-10-21,1752,77,0,7.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ZhN5OUDH_JQ,Yung Raja Interview - Part 1,2019-10-21,3939,108,0,5.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
f7W9AaoRzSg,Aaha Enna Azhagu Episode 12 - Arabian Eyeliner and Bold Lips,2019-10-21,65,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
cpA3ArCOhIw,Overcoming Breast Cancer,2019-10-14,52,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
pezTUH6oHOQ,Youth driven by passion,2019-09-23,75,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
vPVNfRcbnlg,Suspect of The AMK Gold Shop Robbery,2019-08-21,2019,11,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
dYUF70iRUf0,Post Apocalyptic themed home,2019-08-06,122,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
WSDxjy-g9QI,Aaha Enna Azhagu Episode 11 - Metallic Eye Makeup,2019-08-04,39,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DTjuy6K2HHM,Aaha Enna Azhagu Episode 10 - Tropical Eye Shadow Look,2019-07-28,58,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
9oL7o7agFiE,Aaha Enna Azhagu Episode 9 - Cut Crease Eye Makeup Tutorial,2019-07-21,58,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
qj2Lc4VzP1M,Aaha Enna Azhagu Episode 8 - Gothic Makeup for Indian Skin,2019-07-14,249,6,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
0KLeKefoC14,SANA Hindu Religious Group of Volunteers Interview,2019-07-10,47,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
o25uVUuCaB4,Aaha Enna Azhagu Episode 7 - Date Night Makeup,2019-07-07,65,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ADSHoKx40ZM,Aaha Enna Azhagu Episode 6 - Traditional Indian Evening Wear Makeup,2019-06-30,65,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
d4S4Py1gHVw,Aaha Enna Azhagu Episode 5 - Bridal Makeup,2019-06-23,69,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
G1BRdpZOs0E,Aaha Enna Azhagu Episode 4 - Prom Night,2019-06-16,51,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
wkcJz2sXW00,போலிசைத் தாக்க முனைந்த ஆடவர் மீது 'டேசர்' துப்பாக்கியால் சுட்ட போலிசார்,2019-06-13,196,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
WThNAp_vF68,Aaha Enna Azhagu Episode 3 - Office Makeup,2019-06-08,58,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
XIavC9VoZRI,இர்ஷாத்துடன் இர்ஷாத்: நோன்புப் பெருநாள் சிறப்பு பேட்டி,2019-06-05,90,4,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
xugOJi68ahE,Aaha Enna Azhagu Episode 2 - OOTD,2019-06-01,190,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ofWP8eiFNUY,Aaha Enna Azhagu Episode 1 - Natural Makeup for Indian Skin,2019-05-26,154,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
stJ7hJ8Yh-k,Supermum is not fiction,2019-05-12,32,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DPrjDT-CE7E,Writer Su.Venugopal in Tamil Murasu's Visai,2019-04-30,410,9,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
NOi4hiPr2LI,Dr. Sunil Krishnan in Tamil Murasu's Visai,2019-04-29,121,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Zjl837HdZDE,Marriage of 70 year old Velappan and 71 year old Mdm Savithri,2019-04-13,813,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
jB3cfv6R9YI,Kalakka Povathu Yaaru Team Interview,2019-04-02,405,5,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
2-hT7sSxqzM,Interview with EW Barker Scholar,2019-03-29,42,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
qfsVZuusAWQ,Panguni Uthiram 2019 Highlights,2019-03-29,254,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
3_Hc2MrrtPQ,SIF Arts For Good Fellowship,2019-03-03,65,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
MM2yNtt8b0o,"My Hubby, My Kidney Donor",2019-02-23,74,1,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
41GJleto8ZI,Interview with Bollywood Actress Sara Ali Khan,2019-01-29,1910,34,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
iGYQ_o2r59o,Singapore International Indian Expo 2019,2019-01-29,323,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
le-i9QAo68g,Thaipusam 2019 Highlights,2019-01-29,67,2,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
VYGsbgAe9gE,Three Singaporean Sisters Married Three Indian Brothers,2019-01-22,1720,20,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
MvsoAtGvN4c,Pongal Highlights 2019,2019-01-22,22,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
zh8Z7QrKcWI,TM Website Soft Launch,2019-01-14,69,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
YWJwUa98ma8,New Year in Thailand,2019-01-07,47,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
iweWWWY-2cQ,"Professional Gamer Amraan Gani Won $137,000 in Gaming Competitions",2018-12-31,145,3,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
A-VJeteNIII,Christmas Story: Elderly Couple Renewing Their Vows,2018-12-28,22,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
VXNw67xVoMo,"Pikachu Parade @ Palawan Beach, Sentosa",2018-12-21,93,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
qK5Zx4FSMR4,N-Level 2018,2018-12-21,72,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
SzYMK_BMUzc,Masterchef Australia Season 10 Winner Returned to Singapore,2018-12-10,566,6,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
dtPd2C-Shx0,HeadRock VR @ Resorts World Sentosa,2018-12-10,227,2,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DkmNVL2C5Mc,இந்திய நட்சத்திர ஆமைகள் நாடு திரும்பின,2018-12-10,241,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
eSSOjGVI87c,முரசு காப்பிக்கடை பேச்சு: ஆசியான் உச்சநிலை மாநாடு,2018-11-21,24,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
cYHrt_LZwR0,SARIS IN THE MILLENNIAL AGE,2018-11-21,31,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
NK6euu1shC8,Repatriating 50 'illegal immigrants' (The Indian Star Tortoises),2018-11-02,504,6,0,2.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ya2u2cW-6Yo,நாடு திரும்பும் இந்திய நட்சத்திரங்கள்,2018-10-28,48,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
DNwRFlR18fQ,100 saris for the record,2018-09-12,1223,10,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
hRYcS5UjAPM,நல்லாசிரியர் விருது 2018,2018-08-30,621,9,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
ytajGQd5oRI,சிங்கப்பூரில் இசைஞானி இளையராஜா,2018-08-18,55178,466,0,79.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
zfDIo7sffWU,Interview with South Indian actor Arya,2018-07-24,3712,69,0,9.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
D4fhrzTRXvY,முரசு காப்பி கடை பேச்சு - தாய்லாந்து குகை மீட்பு (Murasu coffeeshop talk),2018-07-14,139,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
Ee_6j5OAgLc,தமிழ் முரசு ஃபுட்சால் காற்பந்துப் போட்டி 2018,2018-07-06,257,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
NaKW0baHKfo,முரசு காப்பி கடை பேச்சு: உலகக் கிண்ணம் 2018/ Murasu coffee talk: World Cup 2018,2018-06-21,118,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
wMtfor8yfck,Tamil Murasu Futsal Promo 2018,2018-06-08,199,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
2GgRa0xOnrw,TM coffee talk - Trump Kim summit in Singapore (முரசு காப்பி கடை பேச்சு),2018-06-07,275,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
pkR2qf2-zUY,Dr Kumaran's K2 expedition,2017-06-19,106,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
mPLw_SyVz6M,Passion for makeup - Daashayani,2017-02-15,141,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
aUYpUAD1LD8,Passion for makeup - Aavishka,2017-02-15,27,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
cwmfDvS_Jtg,'The Best Indian Food' Stall at Commonwealth Crescent,2017-02-11,244,3,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
M_UjwvD2Pp8,Changing face of provision shops,2017-02-04,20317,118,0,7.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
P30L_8_n_fo,Aliwal Urban Arts Festival,2017-01-16,26,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
KDVchHPDQds,Bukit Panjang Pongal Festival 2017,2017-01-15,268,3,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
93FoXW4MfL0,Pongal Greetings - Anirudh,2017-01-14,467,26,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
AXM3Yvrb8mE,Pongal Graatings - D Imman,2017-01-14,25,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
jn5fX6C34Oc,Pongal Highlights 2017,2017-01-14,64,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
8qcKIAcBuf0,ARTWALK Little India - Working Class Hero by ZERO,2017-01-13,46,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
XKtDHXA2s-A,O Levels 2016 - Noushin Nisar,2017-01-13,76,4,0,,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
vMU1mOuy7DU,Bahrakath Mutton Soup,2017-01-06,15633,81,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
OXJnZDIS_vM,Sarvesh Festival of Arts,2017-01-06,33,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
J-Vn9D_1KcE,துவாஸ் பே வாக்கில்  மத்திய உணவு தயாரிக்கும் மையம் (CPU unit unveiled in TUAS),2016-08-04,80,2,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
J63xcGrZjNo,SIIMA rehearsal: Aishwarya Rajesh,2016-06-29,9691,37,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
oWcvx9J4ars,Indian traditional Games day: Kabadi,2016-05-01,139,3,0,1.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
HEnEiqyJDOw,PAP walkabout in Bukit Batok,2016-04-30,143,0,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
u-t98nSXrbE,Mr Murali Pillai media interview,2016-04-30,148,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
LnO3GWf58-4,"A Day in a Foreign Worker Dormitary, Singapore on 01/05/2016",2016-04-30,442722,1330,0,55.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
cJkomDTFj1A,ஜுரோங் தீவில் தீ 2 : எண்ணெய் கொள்கலனில் தீ மூண்டது,2016-04-20,67,1,0,0.0,UCs0xZ60FSNxFxHPVFFsXNTA,2024-09-05
